tstamp2,KW,CHWTON,CHWTON(KW),HTmmBTU,HTmmBTU(KW),Combined mmBTU,Combined mmBTU(KW),KW_PF,CHWTON_PF,HTmmBTU_PF,DHI,DNI,GHI,Dew Point,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2018-01-06T16:00:00.000,20474.55,5726.25,20162.85211,7.43,2185.294118,146,42941.17647,0.476804589,0.469545871,0.050890411,88,81,106.5,-0.8,0.7,1.7,282,22.87,21.3,969
2018-01-06T17:00:00.000,20430.98,5465.94,19246.26761,7.41,2179.411765,142.71,41973.52941,0.486758685,0.458533458,0.051923481,21,22,22.5,-1.2,0.55,1.95,260.5,24.005,19.95,969
2018-01-06T18:00:00.000,20172.15,5073.09,17862.99296,8.19,2408.823529,137.9,40558.82353,0.497355402,0.440421871,0.059390863,0,0,0,-1.2,0.45,2.1,216,24.69,19.55,970
2018-01-06T19:00:00.000,19675.82,4888.57,17213.27465,8.01,2355.882353,133.81,39355.88235,0.499946103,0.437374888,0.059860997,0,0,0,-1.3,0.6,2.2,180.5,25.445,18.95,969.5
2018-01-06T20:00:00.000,19604.72,4903.03,17264.19014,8.69,2555.882353,134.42,39535.29412,0.495878947,0.436677924,0.064648118,0,0,0,-1.4,0.7,2.3,162,25.86,18.55,969
2018-01-06T21:00:00.000,19104.7,4688.71,16509.54225,8.79,2585.294118,130.24,38305.88235,0.498740633,0.43099235,0.067490786,0,0,0,-1.4,0.7,2.4,159,26.53,18.1,970
2018-01-06T22:00:00.000,18506.15,4463.94,15718.09859,8.35,2455.882353,125.07,36785.29412,0.503085552,0.427292998,0.066762613,0,0,0,-1.5,0.85,2.4,152,27.82,17.3,970
2018-01-06T23:00:00.000,17860.38,4033.6,14202.8169,8.11,2385.294118,117.45,34544.11765,0.517031009,0.411150085,0.06905066,0,0,0,-1.5,1,2.4,136.5,29.18,16.5,970
2018-01-07T00:00:00.000,17444.97,3540.6,12466.90141,9.06,2664.705882,111.07,32667.64706,0.534013667,0.381628386,0.081570181,0,0,0,-1.6,0.95,2.35,120.5,30.2,15.9,969
2018-01-07T01:00:00.000,16740.47,3559.72,12534.22535,9.34,2747.058824,109.18,32111.76471,0.521318905,0.390331253,0.085546803,0,0,0,-1.5,0.75,2.3,99,30.96,15.55,969
2018-01-07T02:00:00.000,16737.58,3603.22,12687.39437,9.67,2844.117647,110.02,32358.82353,0.517249336,0.392084538,0.08789311,0,0,0,-1.2,0.7,2.3,83,32.145,15.35,970
2018-01-07T03:00:00.000,16936.05,3502.95,12334.33099,10.53,3097.058824,110.35,32455.88235,0.52181758,0.380033759,0.095423652,0,0,0,-0.6,0.65,2.15,78.5,34.105,15.1,970
2018-01-07T04:00:00.000,17876.97,3688.65,12988.20423,10.77,3167.647059,116.03,34126.47059,0.523844678,0.380590316,0.092820822,0,0,0,0.1,0.75,1.95,74,37.015,14.6,970
2018-01-07T05:00:00.000,17672.7,3315.72,11675.07042,10.19,2997.058824,110.28,32435.29412,0.544860174,0.359949578,0.092401161,0,0,0,0.7,0.9,1.75,72,40.71,13.8,970
2018-01-07T06:00:00.000,17375.22,3212.02,11309.92958,11.73,3450,109.56,32223.52941,0.539209091,0.350983576,0.107064622,0,0,0,1.2,1,1.55,71,44.185,13.15,970.5
2018-01-07T07:00:00.000,17557.57,3248.52,11438.4507,12.44,3658.823529,111.33,32744.11765,0.536205318,0.349328415,0.111739872,1,7,1,1.7,1.15,1.4,68,45.025,13.35,971
2018-01-07T08:00:00.000,18047.43,3460.49,12184.82394,12.11,3561.764706,115.21,33885.29412,0.532603611,0.359590326,0.105112403,42,249.5,76.5,2.1,2,1.3,69,39.565,15.85,971.5
2018-01-07T09:00:00.000,18323.95,3658.21,12881.02113,11.58,3405.882353,118.01,34708.82353,0.52793348,0.371116616,0.098127277,79.5,549,238,2.5,2.9,1.2,73.5,33.785,18.85,972
2018-01-07T10:00:00.000,18712.43,3963.05,13954.40141,10.61,3120.588235,122.01,35885.29412,0.521451209,0.38886128,0.086960085,143.5,457.5,340,2.7,2.8,1.15,79.5,28.88,21.6,972
2018-01-07T11:00:00.000,19404.85,4937.19,17384.47183,9.34,2747.058824,134.8,39647.05882,0.489439837,0.438480744,0.069287834,161,556.5,449,2.7,2.25,1.1,90,25.66,23.55,971
2018-01-07T12:00:00.000,20917.13,5682.36,20008.30986,7.58,2229.411765,147.14,43276.47059,0.483337243,0.462336914,0.051515563,121,772.5,553.5,2.6,1.7,1.05,107.5,23.6,24.8,969.5
2018-01-07T13:00:00.000,21236.47,6118.02,21542.32394,7.15,2102.941176,153.03,45008.82353,0.47182904,0.478624462,0.046722865,135,693.5,517,2.2,1.25,1,130,22.025,25.45,969
2018-01-07T14:00:00.000,21141.8,6124.45,21564.96479,7.12,2094.117647,152.75,44926.47059,0.47058671,0.480005763,0.046612111,149,543,417,1.55,1,1,157,20.975,25.5,968
2018-01-07T15:00:00.000,21239.35,6116.11,21535.59859,7,2058.823529,152.87,44961.76471,0.47238693,0.478975831,0.045790541,136,385,284,1.1,1,1,191.5,21.3,24.65,968
2018-01-07T16:00:00.000,21087.55,5962.27,20993.90845,7.05,2073.529412,150.55,44279.41176,0.47623826,0.474123472,0.046828296,91.5,135.5,123.5,1.6,0.8,1,214,24.48,23,969
2018-01-07T17:00:00.000,20901.85,5690.72,20037.74648,7.32,2152.941176,146.93,43214.70588,0.483674471,0.463678881,0.049819642,22.5,39,25.5,1.6,1.1,1,251,30.395,19.4,969
2018-01-07T18:00:00.000,20737.38,5323.16,18743.52113,8.33,2450,142.96,42047.05882,0.493194544,0.445774845,0.058268047,0,0,0,1.8,1.05,0.95,287,32.815,18.4,970
2018-01-07T19:00:00.000,20045.13,4917.63,17315.59859,8.6,2529.411765,136,40000,0.50112825,0.432889965,0.063235294,0,0,0,1.7,1,0.9,253.5,34.395,17.6,970
2018-01-07T20:00:00.000,19363.1,4642.94,16348.38028,9.03,2655.882353,130.82,38476.47059,0.503245222,0.424892929,0.069026143,0,0,0,0.9,1.25,0.9,29,35.55,16.2,970
2018-01-07T21:00:00.000,18986.5,4401.65,15498.76761,9.99,2938.235294,127.59,37526.47059,0.505949526,0.413008934,0.078297672,0,0,0,-0.9,1.5,0.9,44.5,33.055,15.3,970
2018-01-07T22:00:00.000,18608.47,4235.01,14912.00704,9.88,2905.882353,124.2,36529.41176,0.509410612,0.408219194,0.079549114,0,0,0,-3.1,1.95,0.8,49.5,29.815,14.35,970
2018-01-07T23:00:00.000,18145.45,3925.02,13820.49296,10.27,3020.588235,119.29,35085.29412,0.517181071,0.393911276,0.086092715,0,0,0,-5,2.75,0.8,52,25.815,14.4,970
2018-01-08T00:00:00.000,17815.47,3348.97,11792.14789,10.71,3150,111.69,32850,0.542327854,0.358969494,0.095890411,0,0,0,-5.9,2.55,0.9,56.5,24.77,13.9,970
2018-01-08T01:00:00.000,17648.15,3288.41,11578.90845,11.29,3320.588235,110.97,32638.23529,0.540720105,0.35476515,0.101739209,0,0,0,-6.3,1.85,0.95,65.5,24.55,13.6,970
2018-01-08T02:00:00.000,18491.88,3343.24,11771.97183,12.44,3658.823529,115.65,34014.70588,0.543643684,0.346084775,0.107565932,0,0,0,-6.4,1.65,1,72,24.13,13.8,970
2018-01-08T03:00:00.000,17795.5,3186.9,11221.47887,11.99,3526.470588,110.95,32632.35294,0.545333033,0.343875874,0.108066697,0,0,0,-6.2,1.45,1.1,76.5,24.44,13.85,970
2018-01-08T04:00:00.000,18702.9,3582.92,12615.91549,12.28,3611.764706,119.09,35026.47059,0.533964733,0.360182322,0.103115291,0,0,0,-5.8,1.3,1.25,82,25.585,13.6,970
2018-01-08T05:00:00.000,19372.8,3624.22,12761.33803,11.57,3402.941176,121.17,35638.23529,0.54359594,0.358079964,0.095485681,0,0,0,-5.3,1.3,1.45,86,27.2,13.25,970
2018-01-08T06:00:00.000,20240,3772.57,13283.69718,11.95,3514.705882,126.28,37141.17647,0.544947735,0.357654185,0.094630979,0,0,0,-4.5,1.25,1.65,87,28.36,13.45,970
2018-01-08T07:00:00.000,20604.1,3625.31,12765.17606,11.16,3282.352941,124.97,36755.88235,0.560566056,0.34729614,0.089301432,0.5,0,0.5,-3.8,1.35,1.8,88,29.125,13.9,970
2018-01-08T08:00:00.000,21093.85,3628.56,12776.61972,11.88,3494.117647,127.39,37467.64706,0.562988382,0.341004059,0.093256928,27,0,27,-3.2,1.8,1.8,88,27.57,15.45,970
2018-01-08T09:00:00.000,21840.5,3993.92,14063.09859,11.01,3238.235294,133.46,39252.94118,0.556404166,0.358268659,0.082496628,77,4,78.5,-2.9,2.5,1.8,89.5,24.46,17.65,970.5
2018-01-08T10:00:00.000,22383.93,4347.41,15307.78169,10.31,3032.352941,138.86,40841.17647,0.548072606,0.374812457,0.074247443,161.5,72.5,193.5,-2.8,2.7,1.8,95,21.875,19.65,971
2018-01-08T11:00:00.000,22995.75,5145.56,18118.16901,9.33,2744.117647,149.54,43982.35294,0.522840377,0.411941786,0.062391333,228.5,107,284,-2.1,2.45,1.8,106.5,21.3,20.9,970
2018-01-08T12:00:00.000,24675.8,6002.92,21137.04225,8.13,2391.176471,164.37,48344.11765,0.510419906,0.437220561,0.049461581,254.5,217,376.5,-1.4,2.15,1.8,109,21.04,21.85,969
2018-01-08T13:00:00.000,24616.28,6428.31,22634.89437,7.3,2147.058824,168.43,49538.23529,0.496914754,0.456917656,0.043341447,232,250.5,370.5,-0.4,1.8,1.85,113,20.98,23.1,968
2018-01-08T14:00:00.000,24836.32,6618.49,23304.54225,7.11,2091.176471,171.28,50376.47059,0.493014292,0.462607681,0.041510976,196,303,345,0.4,1.4,1.9,129,21.19,24,968
2018-01-08T15:00:00.000,24906.1,6788.22,23902.1831,6.89,2026.470588,173.33,50979.41176,0.488552126,0.468859531,0.039750764,128,278.5,238.5,0.7,0.95,1.9,149,22.39,23.4,967
2018-01-08T16:00:00.000,24679.68,6728.01,23690.17606,6.86,2017.647059,171.81,50532.35294,0.488393644,0.468812052,0.039927827,45,19,50.5,1.1,0.4,2,163,25.13,22,967
2018-01-08T17:00:00.000,24297.25,6548.68,23058.73239,6.95,2044.117647,168.44,49541.17647,0.490445559,0.465445798,0.041260983,4.5,1,4.5,0.6,0.25,2,117,26.11,20.8,967
2018-01-08T18:00:00.000,23551.8,6114.93,21531.44366,7.2,2117.647059,160.95,47338.23529,0.497521715,0.45484255,0.04473439,0,0,0,0.6,0.65,1.9,49.5,26.71,20.35,967
2018-01-08T19:00:00.000,22730.85,5601.71,19724.33099,8.05,2367.647059,152.83,44950,0.50569188,0.438806029,0.052672905,0,0,0,0.6,0.75,1.75,61,27.59,19.8,967
2018-01-08T20:00:00.000,21944.35,5262.48,18529.85915,7.9,2323.529412,145.92,42917.64706,0.51131298,0.431753845,0.054139254,0,0,0,0.6,0.85,1.7,79,28.625,19.25,967
2018-01-08T21:00:00.000,21271.13,4983.35,17547.00704,8.27,2432.352941,140.65,41367.64706,0.514197241,0.424172229,0.058798436,0,0,0,0.65,1.05,1.7,98.5,30.915,18.1,967.5
2018-01-08T22:00:00.000,19287.65,4310.94,15179.3662,8.23,2420.588235,125.77,36991.17647,0.521412181,0.410350998,0.065436909,0,0,0,0.7,1.25,1.7,110.5,33.35,16.95,967
2018-01-08T23:00:00.000,19130.42,4177.15,14708.27465,8.13,2391.176471,123.53,36332.35294,0.526539529,0.404825822,0.065813972,0,0,0,0.8,1.3,1.7,116.5,35.495,16.05,967
2018-01-09T00:00:00.000,19190.13,3842.6,13530.28169,8.24,2423.529412,119.83,35244.11765,0.544491713,0.383901842,0.068764082,0,0,0,0.9,1.3,1.7,117,37.5,15.35,966.5
2018-01-09T01:00:00.000,19212.92,3816.61,13438.76761,8.07,2373.529412,119.43,35126.47059,0.546964146,0.382582348,0.067570962,0,0,0,1.1,1.4,1.8,118,39.43,14.8,966
2018-01-09T02:00:00.000,18833.47,3847.81,13548.62676,7.96,2341.176471,118.39,34820.58824,0.540871678,0.389098159,0.067235408,0,0,0,1.3,1.4,1.85,122.5,40.99,14.45,966
2018-01-09T03:00:00.000,18571.45,3712.7,13072.88732,8.87,2608.823529,116.79,34350,0.540653566,0.380578961,0.075948283,0,0,0,1.5,1.3,1.9,128.5,41.89,14.3,965
2018-01-09T04:00:00.000,18780.88,3506.69,12347.5,11.95,3514.705882,118.12,34741.17647,0.540594243,0.355413986,0.101168303,0,0,0,1.7,1.3,2,134,42.61,14.2,965
2018-01-09T05:00:00.000,19315.43,3442.65,12122.00704,8.77,2579.411765,115.99,34114.70588,0.566190723,0.355330838,0.075609966,0,0,0,1.8,1.2,2.1,137.5,42.96,14.2,965
2018-01-09T06:00:00.000,19999.03,3673.98,12936.5493,9.31,2738.235294,121.64,35776.47059,0.558999523,0.361593782,0.076537323,0,0,0,1.9,1.2,2.1,140.5,43.105,14.3,966
2018-01-09T07:00:00.000,20696.88,3860.79,13594.33099,9.91,2914.705882,126.86,37311.76471,0.554701182,0.364344359,0.07811761,0.5,0,0.5,2.1,1.25,2.1,143.5,41.56,15.05,966
2018-01-09T08:00:00.000,21563.18,3787.07,13334.75352,11.22,3300,130.24,38305.88235,0.562920854,0.348112423,0.086148649,43,116.5,60.5,2.2,1.55,2.1,148.5,36.975,17.05,966
2018-01-09T09:00:00.000,22390.45,4345.08,15299.57746,10.48,3082.352941,139.03,40891.17647,0.547561893,0.374153516,0.075379415,101,77,122,2.7,2.5,2.15,151,33.895,19,966
2018-01-09T10:00:00.000,22883.35,4973.27,17511.51408,9.64,2835.294118,147.4,43352.94118,0.527838467,0.40392909,0.065400271,158,350,308.5,3.4,3.1,2.25,158,33.17,20.15,966
2018-01-09T11:00:00.000,24327.45,6231.56,21942.11268,8.27,2432.352941,166.05,48838.23529,0.498123035,0.44928144,0.049804276,160.5,545.5,441.5,4.2,3.6,2.35,170,33.62,20.85,965.5
2018-01-09T12:00:00.000,25336.93,7044.78,24805.56338,7.68,2258.823529,178.68,52552.94118,0.482122017,0.472010944,0.042981867,112.5,764.5,543.5,5.8,3.85,2.5,177.5,36.71,21.15,963.5
2018-01-09T13:00:00.000,26385.5,7568.52,26649.71831,7.54,2217.647059,188.4,55411.76471,0.476171444,0.480939715,0.040021231,120,669.5,493,7.6,3.65,2.5,180.5,40.03,21.75,962.5
2018-01-09T14:00:00.000,26710.33,7962.07,28035.45775,7.35,2161.764706,194.04,57070.58824,0.468022686,0.491241787,0.037878788,170,380,361,8.9,3.7,2.55,185,40.96,22.9,961
2018-01-09T15:00:00.000,26234.83,7524.06,26493.16901,6.95,2044.117647,186.75,54926.47059,0.477635459,0.48233882,0.037215529,147.5,63,171.5,10.3,4.1,2.7,193.5,43.465,23.4,960
2018-01-09T16:00:00.000,25686.72,7387.18,26011.19718,6.37,1873.529412,182.67,53726.47059,0.478101757,0.484141186,0.034871626,86,85.5,106.5,11.9,4.2,2.8,200,51.05,22.5,960
2018-01-09T17:00:00.000,24982.03,7172.59,25255.59859,5.88,1729.411765,177.2,52117.64706,0.479339176,0.484588235,0.033182844,18,5.5,18.5,13,5.4,2.8,208,60.55,20.9,960
2018-01-09T18:00:00.000,24156.4,6799.97,23943.55634,6.23,1832.352941,170.26,50076.47059,0.482390227,0.478139854,0.036591096,0,0,0,13,5.75,2.65,214.5,65.25,19.75,961
2018-01-09T19:00:00.000,22659.7,6276.19,22099.26056,6.91,2032.352941,159.54,46923.52941,0.482906983,0.470963306,0.043312022,0,0,0,12.5,5.55,2.5,225.5,67.58,18.65,961.5
2018-01-09T20:00:00.000,22054.13,5870.7,20671.47887,8.25,2426.470588,153.95,45279.41176,0.487067502,0.456531524,0.053588828,0,0,0,11.4,4.95,2.2,243.5,68.47,17.25,962
2018-01-09T21:00:00.000,21612.85,5586.53,19670.88028,8.78,2582.352941,149.56,43988.23529,0.491332509,0.447185029,0.058705536,0,0,0,9.7,4.2,1.95,265,67.71,15.7,963
2018-01-09T22:00:00.000,19721.35,4030.32,14191.26761,14.22,4182.352941,129.88,38200,0.516265707,0.371499152,0.109485679,0,0,0,8.5,3,1.7,278.5,69.03,14.15,963
2018-01-09T23:00:00.000,19004.97,3368.97,11862.57042,11.45,3367.647059,116.73,34332.35294,0.553558622,0.345521626,0.098089608,0,0,0,8.2,1.85,1.7,281,74.135,12.7,964
2018-01-10T00:00:00.000,18997.7,3155.54,11111.05634,11.44,3364.705882,114.13,33567.64706,0.565952686,0.33100492,0.100236572,0,0,0,7.9,1.55,1.75,275.5,77.465,11.75,964
2018-01-10T01:00:00.000,18250.8,3046.95,10728.69718,12.06,3547.058824,110.9,32617.64706,0.559537601,0.328923088,0.108746619,0,0,0,7.8,1.35,1.8,265,79.775,11.2,964
2018-01-10T02:00:00.000,18752.35,3165.12,11144.78873,10.89,3202.941176,112.86,33194.11765,0.564929913,0.335745895,0.096491228,0,0,0,8,0.95,1.8,245,82.69,10.85,964
2018-01-10T03:00:00.000,19023.97,3122.34,10994.15493,11.38,3347.058824,113.76,33458.82353,0.568578569,0.328587612,0.100035162,0,0,0,8,0.85,1.8,213,85.33,10.4,964
2018-01-10T04:00:00.000,18359.07,3018.46,10628.38028,12,3529.411765,110.86,32605.88235,0.563060058,0.325965118,0.108244633,0,0,0,7.9,1.15,1.8,198,86.075,10.15,964.5
2018-01-10T05:00:00.000,19121.5,3294.3,11599.64789,11.78,3464.705882,116.56,34282.35294,0.5577651,0.338356236,0.10106383,0,0,0,8,1.25,1.8,198,86.685,10.15,965.5
2018-01-10T06:00:00.000,20102.3,3461.3,12187.67606,12.63,3714.705882,122.76,36105.88235,0.556759694,0.337553752,0.102883675,0,0,0,8.4,1.1,1.75,201,87.875,10.3,966
2018-01-10T07:00:00.000,20513.9,3475.6,12238.02817,12.84,3776.470588,124.54,36629.41176,0.560039024,0.334103868,0.103099406,0,0,0,8.7,1.35,1.7,205,87.075,10.75,967
2018-01-10T08:00:00.000,21343.8,3570.79,12573.20423,12.6,3705.882353,128.28,37729.41176,0.565707203,0.33324676,0.098222638,16,0,16,8.8,2.15,1.65,219.5,81.67,11.85,967.5
2018-01-10T09:00:00.000,22077.57,3716.88,13087.60563,11.33,3332.352941,131.26,38605.88235,0.571870623,0.339005479,0.086317233,79,8,81.5,8.8,2.55,1.6,244,74.76,13.2,968.5
2018-01-10T10:00:00.000,22429.65,3973.56,13991.40845,11.52,3388.235294,135.74,39923.52941,0.561815309,0.350455199,0.08486813,172,201,260.5,8.05,2.6,1.5,258,65.67,14.4,969
2018-01-10T11:00:00.000,22635.18,4343.63,15294.47183,10.39,3055.882353,139.75,41102.94118,0.550694898,0.37210164,0.074347048,193,267.5,329,7.2,2.65,1.55,261,58.135,15.4,968.5
2018-01-10T12:00:00.000,23042.5,4462.88,15714.3662,9.18,2700,141.36,41576.47059,0.554219723,0.377962967,0.064940577,190.5,268.5,343,6.5,2.85,1.6,264.5,53.52,15.9,968
2018-01-10T13:00:00.000,23336.42,4574.01,16105.66901,8.29,2438.235294,142.81,42002.94118,0.555590141,0.383441458,0.058049156,126,590.5,455,6.1,3,1.7,265.5,49.755,16.6,967
2018-01-10T14:00:00.000,24251.88,4898.21,17247.21831,9.01,2650,150.54,44276.47059,0.547737425,0.389534624,0.059851202,137,479,375.5,5.7,3.1,1.7,263.5,48.105,16.75,967
2018-01-10T15:00:00.000,23785.42,4880.46,17184.71831,8.18,2405.882353,147.91,43502.94118,0.546754297,0.395024287,0.055303901,125.5,234.5,214,5.5,2.9,1.8,261.5,48.485,16.4,967
2018-01-10T16:00:00.000,23506.65,4871.66,17153.73239,8.68,2552.941176,147.34,43335.29412,0.542436609,0.395837452,0.058911361,57.5,444,171.5,5.7,2.5,1.8,260,51.08,15.8,967
2018-01-10T17:00:00.000,23002.92,4728.15,16648.41549,9.37,2755.882353,144.6,42529.41176,0.540870871,0.391456519,0.064799447,18,94.5,26.5,7.1,1.1,1.75,253.5,66.62,13.2,968
2018-01-10T18:00:00.000,22421.05,4464.1,15718.66197,9.22,2711.764706,139.3,40970.58824,0.547247452,0.38365722,0.066188083,0,0,0,6.8,1.1,1.7,252.5,70.04,12.15,969
2018-01-10T19:00:00.000,20850.15,4035.89,14210.88028,9.71,2855.882353,129.28,38023.52941,0.548348623,0.373739116,0.075108292,0,0,0,6.4,1.2,1.7,254.5,71.575,11.35,969.5
2018-01-10T20:00:00.000,20520.28,4089.63,14400.10563,10.02,2947.058824,129.12,37976.47059,0.540341945,0.379184938,0.07760223,0,0,0,6.1,1.2,1.6,261.5,73.265,10.7,970
2018-01-10T21:00:00.000,20041.25,4053.97,14274.54225,10.28,3023.529412,127.31,37444.11765,0.535230932,0.381222556,0.080747781,0,0,0,6,1.2,1.6,267,75.02,10.25,971
2018-01-10T22:00:00.000,19079.5,3704.7,13044.71831,10.45,3073.529412,120.01,35297.05882,0.540540788,0.369569555,0.087076077,0,0,0,6,1.1,1.6,271,75.49,10.1,971
2018-01-10T23:00:00.000,18484.22,3372.68,11875.6338,9.62,2829.411765,113.17,33285.29412,0.555326924,0.356783202,0.08500486,0,0,0,6,1.05,1.6,277.5,75.47,10.1,971
2018-01-11T00:00:00.000,17688,3069.13,10806.79577,9.33,2744.117647,106.51,31326.47059,0.564634307,0.344973295,0.087597409,0,0,0,6,0.95,1.6,293,75.44,10.1,971
2018-01-11T01:00:00.000,16959.47,3013.96,10612.53521,9.12,2682.352941,103.16,30341.17647,0.558958879,0.349773359,0.088406359,0,0,0,5.9,0.95,1.6,311.5,76.9,9.8,971.5
2018-01-11T02:00:00.000,17861.6,3078.42,10839.50704,9.76,2870.588235,107.64,31658.82353,0.564190264,0.342385024,0.090672612,0,0,0,5.9,1,1.55,327,79.645,9.25,972
2018-01-11T03:00:00.000,17724.43,2893.78,10189.3662,10.43,3067.647059,105.64,31070.58824,0.570456853,0.327942494,0.098731541,0,0,0,5.85,0.9,1.5,261.5,80.385,9.05,972.5
2018-01-11T04:00:00.000,16847.73,2738.18,9641.478873,10.33,3038.235294,100.67,29608.82353,0.56901045,0.32562857,0.102612496,0,0,0,5.7,0.95,1.4,14,83.02,8.45,973
2018-01-11T05:00:00.000,17749.78,2871.08,10109.43662,11.21,3297.058824,106.23,31244.11765,0.568099896,0.323562878,0.105525746,0,0,0,5.6,1.05,1.35,31.5,85.74,7.8,973.5
2018-01-11T06:00:00.000,19397.17,2971.97,10464.6831,12.36,3635.294118,114.21,33591.17647,0.577448367,0.311530711,0.108221697,0,0,0,5.35,1.1,1.25,46,86.51,7.45,974.5
2018-01-11T07:00:00.000,19831.5,2869.12,10102.53521,12.58,3700,114.68,33729.41176,0.587958668,0.299517089,0.109696547,2,18.5,1.5,5.05,1.4,1.2,58.5,81.74,8,975.5
2018-01-11T08:00:00.000,20474.22,3024.41,10649.33099,12.31,3620.588235,118.46,34841.17647,0.587644336,0.305653599,0.103916934,33.5,412.5,89,5,2.25,1.1,66.5,67.5,10.8,976.5
2018-01-11T09:00:00.000,21247.52,3246.43,11431.09155,11.31,3326.470588,122.77,36108.82353,0.588430138,0.316573359,0.092123483,54,761,278,4.8,2.65,1.05,70.5,54.91,13.75,977
2018-01-11T10:00:00.000,21675.2,3703.09,13039.0493,10.16,2988.235294,128.56,37811.76471,0.573239577,0.344841067,0.079029247,65,873,440,3.3,2.55,1,76.5,40.55,16.75,977
2018-01-11T11:00:00.000,22377.28,4383.69,15435.52817,9.13,2685.294118,138.09,40614.70588,0.550964965,0.380047764,0.066116301,73,917,553,1.6,1.8,1,74.5,32.06,18.65,976
2018-01-11T12:00:00.000,23080.07,4876.16,17169.57746,8.15,2397.058824,145.41,42767.64706,0.539661908,0.401461821,0.056048415,75,938,607,0.3,0.9,1.05,133,26.8,19.95,975
2018-01-11T13:00:00.000,23433.3,5243.94,18464.57746,7.88,2317.647059,150.77,44344.11765,0.52844213,0.416392939,0.052265039,75,930.5,595.5,-0.8,0.55,1.1,336.5,23.505,20.8,974
2018-01-11T14:00:00.000,24795.03,5860.41,20635.24648,8.02,2358.823529,162.95,47926.47059,0.517355643,0.430560528,0.049217551,74.5,891,520,-1.5,0.75,1.1,293,21.93,21.15,974
2018-01-11T15:00:00.000,24338.63,5779.66,20350.91549,7.82,2300,160.23,47126.47059,0.516453486,0.43183619,0.048804843,65.5,827,390.5,-1.7,0.85,1.1,260.5,22.285,20.6,974
2018-01-11T16:00:00.000,24053.2,5679.43,19997.99296,7.52,2211.764706,157.74,46394.11765,0.518453658,0.431045873,0.047673387,51.5,684,220.5,3.1,0.7,1.1,235,34.34,19.2,974
2018-01-11T17:00:00.000,23354.08,5493.11,19341.93662,7.65,2250,153.25,45073.52941,0.518132933,0.429119638,0.049918434,24,301.5,51.5,2.7,1.1,1.2,223.5,43.42,15,974
2018-01-11T18:00:00.000,22067.52,4933.63,17371.93662,8.07,2373.529412,142.57,41932.35294,0.526264768,0.414284804,0.056603774,0,0,0,1.5,0.95,1.2,218.5,41.275,14.5,975
2018-01-11T19:00:00.000,21358.97,4630.01,16302.85211,8.43,2479.411765,136.87,40255.88235,0.530580098,0.404980618,0.061591291,0,0,0,0.7,0.5,1.2,170.5,38.595,14.65,975
2018-01-11T20:00:00.000,20748.9,4279.81,15069.75352,8.81,2591.176471,130.97,38520.58824,0.538644422,0.391212965,0.067267313,0,0,0,0.3,0.55,1.2,51.5,39.155,13.95,976
2018-01-11T21:00:00.000,20288.42,4087.34,14392.04225,9.1,2676.470588,127.38,37464.70588,0.541534213,0.384149346,0.071439786,0,0,0,0.3,1,1.2,40,42.83,12.6,976
2018-01-11T22:00:00.000,19283.52,3804.54,13396.26761,9.14,2688.235294,120.59,35467.64706,0.543693242,0.377703871,0.075794013,0,0,0,0.1,1.25,1.2,37.5,46.505,11.15,975.5
2018-01-11T23:00:00.000,18483.58,3372.22,11874.01408,9.85,2897.058824,113.39,33350,0.554230285,0.356042401,0.086868331,0,0,0,-0.1,1.35,1.2,38,50.27,9.75,975
2018-01-12T00:00:00.000,17433.97,3027.65,10660.73944,10.05,2955.882353,105.87,31138.23529,0.559889468,0.342368132,0.094927742,0,0,0,-0.4,1.55,1.2,44,52.295,8.8,975
2018-01-12T01:00:00.000,17425.77,2999.38,10561.19718,10.37,3050,105.82,31123.52941,0.55989055,0.339331605,0.097996598,0,0,0,-1,1.75,1.2,52,52.425,8.2,975
2018-01-12T02:00:00.000,17717.72,2870.2,10106.33803,10.5,3088.235294,105.4,31000,0.571539355,0.326010904,0.099620493,0,0,0,-1.5,1.85,1.2,59,51.35,7.9,975
2018-01-12T03:00:00.000,18304.1,2889.63,10174.75352,10.57,3108.823529,107.7,31676.47059,0.577845311,0.321208561,0.09814299,0,0,0,-2,1.9,1.15,64,50.535,7.65,974
